question,source,accuracy,difficulty,distractor_effectiveness
Which two major innovations allowed seed plants to reproduce in the absence of water?,ref,0,0.2,"{'bee and pollen': 2, 'root and pollen': 1, 'salt and pollen': 1, 'seed and pollen': 1}"
Which two major innovations allowed seed plants to reproduce in the absence of water?,sys,0,0.0,"{'seed and pollen': 0, 'spores and pollen': 3, 'spores and seeds': 1, 'spores and seeds and pollen': 1}"
Water can be broken down into hydrogen and oxygen gases by the addition of what?,ref,0,0.2,"{'demand': 1, 'energy': 1, 'mineral': 1, 'motion': 2}"
Water can be broken down into hydrogen and oxygen gases by the addition of what?,sys,1,0.4,"{'carbon': 2, 'energy': 2, 'nitrogen': 0, 'oxygen': 1}"
What anatomical feature is shared by all chordates?,ref,0,0.2,"{'botachord': 2, 'isochord': 0, 'laxchord': 2, 'notochord': 1}"
What anatomical feature is shared by all chordates?,sys,0,0.2,"{'notochord': 1, 'spicule': 4}"
"With wavelengths from 400-700 nm, what kind of light represents only a very small portion of the spectrum?",ref,0,0.0,"{'invisible light': 1, 'sunlight': 2, 'ultraviolet light': 2, 'visible light': 0}"
"With wavelengths from 400-700 nm, what kind of light represents only a very small portion of the spectrum?",sys,0,0.0,"{'infrared light': 0, 'radio waves': 2, 'ultraviolet light': 3, 'visible light': 0}"
"In humans, the only haploid cells are what reproductive cells?",ref,1,0.4,"{'dna and egg': 1, 'sperm and dna': 0, 'sperm and egg': 2, 'uteral and sperm': 2}"
"In humans, the only haploid cells are what reproductive cells?",sys,0,0.2,"{'egg': 3, 'ovary': 0, 'sperm': 1, 'sperm and egg': 1}"
Where is the spinal trigeminal nucleus located?,ref,0,0.0,"{'cerebrum': 3, 'medulla': 0, 'pons': 1, 'spinal cord': 1}"
Where is the spinal trigeminal nucleus located?,sys,1,0.4,"{'medulla': 2, 'nucleus': 1, 'ventricle': 2}"
The lithosphere is divided into a dozen major and several minor what?,ref,0,0.0,"{'crystals': 0, 'faults': 4, 'plates': 0, 'zones': 1}"
The lithosphere is divided into a dozen major and several minor what?,sys,0,0.2,"{'plates': 1, 'subatomic particles': 2, 'subduction': 1, 'subduction zone': 1}"
"During the first year after birth, what is a baby called?",ref,1,0.6,"{'fetus': 0, 'infant': 3, 'newborn': 1, 'toddler': 1}"
"During the first year after birth, what is a baby called?",sys,0,0.4,"{'adult': 2, 'child': 1, 'infant': 2}"
What are used to indicate the number of atoms of an element that are in the compound?,ref,0,0.2,"{'digits': 2, 'indices': 1, 'prefixes': 1, 'suffixes': 1}"
What are used to indicate the number of atoms of an element that are in the compound?,sys,0,0.4,"{'hydrogen': 2, 'nitrogen': 1, 'oxygen': 0, 'prefixes': 2}"
"Area, volume, and speed are all examples of what type of units?",ref,0,0.2,"{'calculated measure': 1, 'derived units': 1, 'fundamental units': 0, 'known units': 3}"
"Area, volume, and speed are all examples of what type of units?",sys,0,0.0,"{'derived units': 0, 'length': 2, 'mass': 1, 'weight': 2}"
Anything moving has what type of energy?,ref,0,0.4,"{'kinetic': 2, 'magnetic': 2, 'potential': 1, 'thermal': 0}"
Anything moving has what type of energy?,sys,1,0.6,"{'kinetic': 3, 'static': 2}"
A skydiver will reach what when the air drag equals their weight?,ref,0,0.0,"{'building velocity': 1, 'constant velocity': 1, 'ending velocity': 3, 'terminal velocity': 0}"
A skydiver will reach what when the air drag equals their weight?,sys,0,0.2,"{'horizontal velocity': 1, 'orizontal velocity': 1, 'terminal velocity': 1, 'vertical velocity': 2}"
What organs are considered the female gonads?,ref,0,0.4,"{'fallopian tubes': 0, 'ovaries': 2, 'testes': 2, 'uterus': 1}"
What organs are considered the female gonads?,sys,1,0.6,"{'ovaries': 3, 'ovary': 2}"
What is the adaptation that certain animals use to become less visible to predators and prey?,ref,0,0.2,"{'camouflage': 1, 'insulation': 1, 'skeletons': 0, 'speed': 3}"
What is the adaptation that certain animals use to become less visible to predators and prey?,sys,1,1.0,{'camouflage': 5}
What is another term for blood clotting?,ref,0,0.0,"{'adulation': 1, 'coagulation': 0, 'differentiation': 3, 'oxidation': 1}"
What is another term for blood clotting?,sys,0,0.2,"{'coagulation': 1, 'spontaneous generation': 1, 'spontaneous mutation': 3, 'spontaneous variation': 0}"
What do you call the study of how organisms interact with their environment and each other?,ref,1,0.6,"{'biochemistry': 1, 'biology': 0, 'climatology': 1, 'ecology': 3}"
What do you call the study of how organisms interact with their environment and each other?,sys,0,0.2,"{'ecology': 1, 'evolution': 3, 'genetics': 1}"
Childbirth usually starts when which sac breaks?,ref,1,0.4,"{'amniotic': 2, 'protein': 2, 'umbilical': 1, 'uterine': 0}"
Childbirth usually starts when which sac breaks?,sys,1,1.0,"{'amniotic': 5, 'amniotic fluid': 0, 'amniotic sac': 0}"
"What phenomenon, which is most important in small populations, occurs because the alleles in an offspring generation are a random sample of the alleles in the parent generation?",ref,0,0.0,"{'genetic DNA': 1, 'genetic code': 3, 'genetic drift': 0, 'genetic mutation': 1}"
"What phenomenon, which is most important in small populations, occurs because the alleles in an offspring generation are a random sample of the alleles in the parent generation?",sys,0,0.2,"{'genetic drift': 1, 'genetic mutation': 2, 'genetic variation': 1, 'random drift': 1}"
What is the term for when an embryo fixes itself to the side of the uterus?,ref,0,0.2,"{'bacterial': 1, 'exploration': 0, 'implantation': 1, 'parasite': 3}"
What is the term for when an embryo fixes itself to the side of the uterus?,sys,1,1.0,{'implantation': 5}
"When exposed to ultraviolet, some substances, such as minerals, glow in characteristic visible wavelengths, a process called this?",ref,1,0.6,"{'chemical reaction': 1, 'fluorescence': 3, 'pigment': 0, 'plasma': 1}"
"When exposed to ultraviolet, some substances, such as minerals, glow in characteristic visible wavelengths, a process called this?",sys,0,0.0,"{'absorption': 2, 'fluorescence': 0, 'reflection': 0, 'visible': 3}"
What disease occurs when the cell cycle is no longer regulated?,ref,1,0.6,"{'allergy': 0, 'cancer': 3, 'malnutrition': 1, 'schizophrenia': 1}"
What disease occurs when the cell cycle is no longer regulated?,sys,0,0.2,"{'cancer': 1, 'diabetes': 1, 'heart attack': 3}"
"If a lump of clay is dropped into water, what will occur?",ref,1,0.4,"{'Will break up': 1, 'Will dissolve': 1, 'Will float': 1, 'it will sink': 2}"
"If a lump of clay is dropped into water, what will occur?",sys,0,0.4,"{'float': 3, 'it will sink': 2}"
Nerve cells that sense touch are found mainly where?,ref,0,0.0,"{'brain': 1, 'lungs': 4, 'skin': 0, 'stomach': 0}"
Nerve cells that sense touch are found mainly where?,sys,0,0.0,"{'brain': 2, 'heart': 1, 'lungs': 2, 'skin': 0}"
What do concentric circles on a topographic map indicate?,ref,0,0.2,"{'a crater': 1, 'a forest': 0, 'a hill': 1, 'a lake': 3}"
What do concentric circles on a topographic map indicate?,sys,0,0.2,"{'a hill': 1, 'lake': 2, 'mountain': 0, 'river': 2}"
"Arthropods today have two unusual hox genes, both of which influence what?",ref,0,0.2,"{'compression': 0, 'motility': 2, 'reproduction': 2, 'segmentation': 1}"
"Arthropods today have two unusual hox genes, both of which influence what?",sys,0,0.2,"{""'development'"": 0, ""'developmental'"": 3, 'segmentation': 1, ""segmentation'"": 1}"
What are the little sacs at the end of the bronchioles called?,ref,1,0.4,"{'alveoli': 2, 'ganglion': 1, 'lung': 1, 'respiratory sacs': 1}"
What are the little sacs at the end of the bronchioles called?,sys,0,0.4,"{'alveoli': 2, 'carbon': 0, 'nitrogen': 0, 'oxygen': 3}"
How often should women perform a breast self-exam?,ref,0,0.0,"{'monthly': 0, 'quarterly': 3, 'weekly': 1, 'yearly': 1}"
How often should women perform a breast self-exam?,sys,1,0.4,"{'every 2 weeks': 1, 'every 4 weeks': 2, 'monthly': 2}"
"The spokes of what structures that distinguish saturn appear seasonally, with an origin as yet unknown?",ref,0,0.2,"{'craters': 1, 'moons': 0, 'rings': 1, 'satellites': 3}"
"The spokes of what structures that distinguish saturn appear seasonally, with an origin as yet unknown?",sys,1,0.8,"{""'spill'"": 0, ""'spins'"": 1, 'rings': 4, ""spokes'"": 0}"
"Circulating the air prevents ethylene from accumulating, and carbon dioxide inhibits synthesis of new what?",ref,0,0.2,"{'alcohol': 2, 'cellulose': 0, 'ethylene': 1, 'sulfur': 2}"
"Circulating the air prevents ethylene from accumulating, and carbon dioxide inhibits synthesis of new what?",sys,0,0.0,"{'ethylene': 0, 'hydrogen': 2, 'nitrogen': 3, 'oxygen': 0}"
What is a fiber that is found only in mammals?,ref,0,0.2,"{'feathers': 3, 'hair': 1, 'muscle': 1}"
What is a fiber that is found only in mammals?,sys,1,0.4,"{'fat': 2, 'fiber': 1, 'hair': 2, 'protein': 0}"
The sternocleidomastoid is the major muscle that laterally flexes and rotates what?,ref,0,0.2,"{'eye': 1, 'head': 1, 'knee': 1, 'tongue': 2}"
The sternocleidomastoid is the major muscle that laterally flexes and rotates what?,sys,0,0.2,"{'head': 1, 'neck': 1, 'shoulder': 2, 'spine': 1}"
What type of plants does human welfare depend greatly on?,ref,0,0.2,"{'ferns': 2, 'fertilizer plants': 2, 'mosses': 0, 'seed plants': 1}"
What type of plants does human welfare depend greatly on?,sys,0,0.4,"{'seed plants': 2, 'seedlings': 3}"
What forms when secondary alcohols oxidize?,ref,0,0.2,"{'chromosomes': 1, 'electrons': 3, 'ions': 0, 'ketones': 1}"
What forms when secondary alcohols oxidize?,sys,0,0.4,"{'hydrocarbons': 3, 'ketones': 2}"
What are cells without a nucleus called?,ref,1,0.4,"{'Monocyte Cells': 1, 'crustal cells': 1, 'heterogeneous cells': 1, 'prokaryotic cells': 2}"
What are cells without a nucleus called?,sys,1,1.0,{'prokaryotic cells': 5}
"Bones, cartilage, and what other thing make up the skeletal system?",ref,0,0.0,"{'ligaments': 0, 'lungs': 2, 'muscles': 1, 'organs': 2}"
"Bones, cartilage, and what other thing make up the skeletal system?",sys,0,0.4,"{'ligaments': 2, 'muscle': 3}"
"The hypothalamus is actually part of the brain, but it also secretes what?",ref,0,0.0,"{'acids': 2, 'electrolytes': 1, 'enzymes': 2, 'hormones': 0}"
"The hypothalamus is actually part of the brain, but it also secretes what?",sys,1,1.0,{'hormones': 5}
What disease characterized by the extreme swelling of the limbs is caused by infection with a type of roundworm?,ref,0,0.2,"{'elephantiasis': 1, 'fibrosis': 3, 'gigantism': 1, 'pulmonary edema': 0}"
What disease characterized by the extreme swelling of the limbs is caused by infection with a type of roundworm?,sys,1,0.4,"{'cancer': 1, 'elephantiasis': 2, 'heartworms': 1, 'parasitic': 1}"
"What is the study of water movement, including waves and ocean currents?",ref,0,0.0,"{'experimental oceanography': 2, 'physical oceanography': 0, 'theoretical oceanography': 2, 'thermal oceanography': 1}"
"What is the study of water movement, including waves and ocean currents?",sys,1,0.8,"{'physical oceanography': 4, 'sedimentation': 1}"
What part of the sperm contains the nucleus?,ref,0,0.0,"{'body': 3, 'head': 0, 'nucleus': 2, 'tail': 0}"
What part of the sperm contains the nucleus?,sys,0,0.4,"{'head': 2, 'nucleus': 0, 'tail': 3}"
There are many types of asexual spores. conidiospores are unicellular or multicellular spores that are released directly from the tip or side of this?,ref,0,0.2,"{'ganglion': 3, 'goychay': 1, 'hypha': 1, 'idioma': 0}"
There are many types of asexual spores. conidiospores are unicellular or multicellular spores that are released directly from the tip or side of this?,sys,1,1.0,"{'hypha': 5, 'spore': 0}"
What forms when nitrogen and sulfur oxides in air dissolve in rain?,ref,0,0.2,"{'acid rain': 1, 'acid snow': 1, 'carbon rain': 2, 'dioxide rain': 1}"
What forms when nitrogen and sulfur oxides in air dissolve in rain?,sys,1,0.4,"{'acid fog': 2, 'acid rain': 2, 'acid spray': 1}"
Where do mushrooms get their energy?,ref,0,0.4,"{'accumulating dead organisms': 0, 'decomposing dead organisms': 2, 'killing organisms': 3, 'producing dead organisms': 0}"
Where do mushrooms get their energy?,sys,0,0.2,"{'bacteria': 2, 'decomposing dead organisms': 1, 'fungi': 1, 'viruses': 1}"
What are the hormones that cause a plant to grow?,ref,0,0.0,"{'gibberellins': 0, 'pistills': 1, 'pores': 3, 'sporozoans': 1}"
What are the hormones that cause a plant to grow?,sys,0,0.0,"{'gibberellins': 0, 'growth hormones': 3, 'hormones': 2}"
The ileum is the last part of what digestive system organ?,ref,1,0.4,"{'esophagus': 0, 'large intestine': 1, 'small intestine': 2, 'stomach': 2}"
The ileum is the last part of what digestive system organ?,sys,0,0.0,"{'large intestine': 1, 'liver': 3, 'small intestine': 0, 'stomach': 1}"
What are the smallest structural and functional unit of all living organisms?,ref,1,0.4,"{'cells': 2, 'lipids': 1, 'neutrons': 1, 'proteins': 1}"
What are the smallest structural and functional unit of all living organisms?,sys,0,0.2,"{'bacteria': 1, 'cells': 1, 'fungi': 1, 'viruses': 2}"
"Clubfoot, also known as talipes, is a congenital (present at birth) disorder of unknown cause and is the most common deformity of what?",ref,0,0.4,"{'cranium': 0, 'genitals': 1, 'lower limb': 2, 'upper limb': 2}"
"Clubfoot, also known as talipes, is a congenital (present at birth) disorder of unknown cause and is the most common deformity of what?",sys,0,0.2,"{'foot': 1, 'leg': 2, 'lower limb': 1, 'spine': 1}"
"Somatic cells come from the body and are not what, like sperm or eggs are?",ref,1,0.4,"{'gametes': 2, 'organic': 1, 'spores': 0, 'toxins': 2}"
"Somatic cells come from the body and are not what, like sperm or eggs are?",sys,0,0.0,"{'cells': 0, 'gametes': 0, 'hormones': 3, 'proteins': 2}"
What forms when nitrogen and oxygen combine at high temperatures?,ref,0,0.0,"{'calcium oxides': 5, 'hydrocarbons': 0, 'nitric acid': 0, 'nitrogen oxides': 0}"
What forms when nitrogen and oxygen combine at high temperatures?,sys,0,0.0,"{'hydrogen': 2, 'nitrogen dioxide': 2, 'nitrogen oxides': 0, 'oxygen': 1}"
A diagram in which the numerical values of variables are represented by the height or length of lines or rectangles of equal width is called?,ref,0,0.2,"{'bar graph': 1, 'circle graph': 3, 'pie chart': 1, 'venn diagram': 0}"
A diagram in which the numerical values of variables are represented by the height or length of lines or rectangles of equal width is called?,sys,1,0.6,"{'bar graph': 3, 'horizontal bar graph': 1, 'horizontal graph': 1, 'vertical graph': 0}"
What opens two strands of dna?,ref,0,0.0,"{'adenylate': 0, 'chromosome': 2, 'helicase': 0, 'replication': 3}"
What opens two strands of dna?,sys,0,0.2,"{'helicase': 1, 'helix': 4}"
What come together to create continents and supercontinents?,ref,0,0.0,"{'islands': 2, 'microcontinents': 0, 'mountains': 2, 'volcanic sediment': 1}"
What come together to create continents and supercontinents?,sys,0,0.2,"{'largecontinents': 0, 'largecontinents and smallcontinents': 1, 'microcontinents': 1, 'smallcontinents': 3}"
Most hybrids are sterile because what genetic structures are not homologous and cannot pair during meiosis?,ref,1,0.6,"{'chromosomes': 3, 'phenotypes': 1, 'ribosomes': 0, 'zygotes': 1}"
Most hybrids are sterile because what genetic structures are not homologous and cannot pair during meiosis?,sys,0,0.4,"{'chromosomes': 2, 'mitochondria': 1, 'nucleoids': 2}"
"Vultures, raccoons and blowflies are examples of what?",ref,1,0.4,"{'consumer': 0, 'predator': 1, 'producer': 2, 'scavengers': 2}"
"Vultures, raccoons and blowflies are examples of what?",sys,0,0.4,"{'carnivores': 1, 'parasites': 0, 'predators': 2, 'scavengers': 2}"
What are classified by climatic factors and types of primary producers?,ref,1,0.4,"{'equivalent biomes': 0, 'fossil biomes': 2, 'old biomes': 1, 'terrestrial biomes': 2}"
