question,source,accuracy,difficulty,distractor_effectiveness
Which two major innovations allowed seed plants to reproduce in the absence of water?,ref,0,0.2,"{'bee and pollen': 2, 'root and pollen': 1, 'salt and pollen': 1, 'seed and pollen': 1}"
Which two major innovations allowed seed plants to reproduce in the absence of water?,sys,0,0.0,"{'seed and pollen': 0, 'spores and pollen': 3, 'spores and seeds': 2, 'spores and seeds and pollen': 0}"
Water can be broken down into hydrogen and oxygen gases by the addition of what?,ref,0,0.2,"{'demand': 1, 'energy': 1, 'mineral': 1, 'motion': 2}"
Water can be broken down into hydrogen and oxygen gases by the addition of what?,sys,0,0.4,"{'carbon': 2, 'energy': 2, 'nitrogen': 0, 'oxygen': 1}"
What anatomical feature is shared by all chordates?,ref,0,0.2,"{'botachord': 1, 'isochord': 2, 'laxchord': 1, 'notochord': 1}"
What anatomical feature is shared by all chordates?,sys,1,0.6,"{'notochord': 3, 'spicule': 2}"
"With wavelengths from 400-700 nm, what kind of light represents only a very small portion of the spectrum?",ref,0,0.2,"{'invisible light': 1, 'sunlight': 2, 'ultraviolet light': 1, 'visible light': 1}"
"With wavelengths from 400-700 nm, what kind of light represents only a very small portion of the spectrum?",sys,0,0.2,"{'infrared light': 1, 'radio waves': 1, 'ultraviolet light': 2, 'visible light': 1}"
"In humans, the only haploid cells are what reproductive cells?",ref,0,0.4,"{'dna and egg': 1, 'sperm and dna': 0, 'sperm and egg': 2, 'uteral and sperm': 2}"
"In humans, the only haploid cells are what reproductive cells?",sys,0,0.2,"{'egg': 1, 'ovary': 2, 'sperm': 1, 'sperm and egg': 1}"
Where is the spinal trigeminal nucleus located?,ref,0,0.2,"{'cerebrum': 0, 'medulla': 1, 'pons': 3, 'spinal cord': 1}"
Where is the spinal trigeminal nucleus located?,sys,0,0.0,"{'medulla': 0, 'nucleus': 1, 'ventricle': 4}"
The lithosphere is divided into a dozen major and several minor what?,ref,0,0.2,"{'crystals': 0, 'faults': 1, 'plates': 1, 'zones': 3}"
The lithosphere is divided into a dozen major and several minor what?,sys,0,0.2,"{'plates': 1, 'subatomic particles': 1, 'subduction': 0, 'subduction zone': 3}"
"During the first year after birth, what is a baby called?",ref,0,0.2,"{'fetus': 1, 'infant': 1, 'newborn': 1, 'toddler': 2}"
"During the first year after birth, what is a baby called?",sys,0,0.4,"{'adult': 0, 'child': 3, 'infant': 2}"
What are used to indicate the number of atoms of an element that are in the compound?,ref,1,0.4,"{'digits': 1, 'indices': 1, 'prefixes': 2, 'suffixes': 1}"
What are used to indicate the number of atoms of an element that are in the compound?,sys,0,0.0,"{'hydrogen': 3, 'nitrogen': 2, 'oxygen': 0, 'prefixes': 0}"
"Area, volume, and speed are all examples of what type of units?",ref,0,0.2,"{'calculated measure': 2, 'derived units': 1, 'fundamental units': 2, 'known units': 0}"
"Area, volume, and speed are all examples of what type of units?",sys,0,0.2,"{'derived units': 1, 'length': 1, 'mass': 2, 'weight': 1}"
Anything moving has what type of energy?,ref,0,0.0,"{'kinetic': 0, 'magnetic': 0, 'potential': 2, 'thermal': 3}"
Anything moving has what type of energy?,sys,1,0.6,"{'kinetic': 3, 'static': 2}"
A skydiver will reach what when the air drag equals their weight?,ref,0,0.2,"{'building velocity': 0, 'constant velocity': 3, 'ending velocity': 1, 'terminal velocity': 1}"
A skydiver will reach what when the air drag equals their weight?,sys,0,0.0,"{'horizontal velocity': 3, 'orizontal velocity': 0, 'terminal velocity': 0, 'vertical velocity': 2}"
What organs are considered the female gonads?,ref,1,0.6,"{'fallopian tubes': 0, 'ovaries': 3, 'testes': 0, 'uterus': 2}"
What organs are considered the female gonads?,sys,0,0.4,"{'ovaries': 2, 'ovary': 3}"
What is the adaptation that certain animals use to become less visible to predators and prey?,ref,1,0.6,"{'camouflage': 3, 'insulation': 2, 'skeletons': 0, 'speed': 0}"
What is the adaptation that certain animals use to become less visible to predators and prey?,sys,1,1.0,{'camouflage': 5}
What is another term for blood clotting?,ref,0,0.4,"{'adulation': 0, 'coagulation': 2, 'differentiation': 1, 'oxidation': 2}"
What is another term for blood clotting?,sys,0,0.2,"{'coagulation': 1, 'spontaneous generation': 2, 'spontaneous mutation': 1, 'spontaneous variation': 1}"
What do you call the study of how organisms interact with their environment and each other?,ref,0,0.4,"{'biochemistry': 1, 'biology': 0, 'climatology': 2, 'ecology': 2}"
What do you call the study of how organisms interact with their environment and each other?,sys,0,0.2,"{'ecology': 1, 'evolution': 3, 'genetics': 1}"
Childbirth usually starts when which sac breaks?,ref,0,0.0,"{'amniotic': 0, 'protein': 3, 'umbilical': 1, 'uterine': 1}"
Childbirth usually starts when which sac breaks?,sys,0,0.2,"{'amniotic': 1, 'amniotic fluid': 1, 'amniotic sac': 3}"
"What phenomenon, which is most important in small populations, occurs because the alleles in an offspring generation are a random sample of the alleles in the parent generation?",ref,1,0.4,"{'genetic DNA': 2, 'genetic code': 1, 'genetic drift': 2, 'genetic mutation': 0}"
"What phenomenon, which is most important in small populations, occurs because the alleles in an offspring generation are a random sample of the alleles in the parent generation?",sys,0,0.2,"{'genetic drift': 1, 'genetic mutation': 1, 'genetic variation': 1, 'random drift': 2}"
What is the term for when an embryo fixes itself to the side of the uterus?,ref,0,0.2,"{'bacterial': 0, 'exploration': 1, 'implantation': 1, 'parasite': 3}"
What is the term for when an embryo fixes itself to the side of the uterus?,sys,1,1.0,{'implantation': 5}
"When exposed to ultraviolet, some substances, such as minerals, glow in characteristic visible wavelengths, a process called this?",ref,1,0.4,"{'chemical reaction': 1, 'fluorescence': 2, 'pigment': 1, 'plasma': 1}"
"When exposed to ultraviolet, some substances, such as minerals, glow in characteristic visible wavelengths, a process called this?",sys,0,0.0,"{'absorption': 3, 'fluorescence': 0, 'reflection': 0, 'visible': 2}"
What disease occurs when the cell cycle is no longer regulated?,ref,0,0.2,"{'allergy': 2, 'cancer': 1, 'malnutrition': 0, 'schizophrenia': 2}"
What disease occurs when the cell cycle is no longer regulated?,sys,0,0.2,"{'cancer': 1, 'diabetes': 1, 'heart attack': 3}"
"If a lump of clay is dropped into water, what will occur?",ref,0,0.4,"{'Will break up': 2, 'Will dissolve': 1, 'Will float': 0, 'it will sink': 2}"
"If a lump of clay is dropped into water, what will occur?",sys,1,0.6,"{'float': 2, 'it will sink': 3}"
Nerve cells that sense touch are found mainly where?,ref,0,0.0,"{'brain': 1, 'lungs': 1, 'skin': 0, 'stomach': 3}"
Nerve cells that sense touch are found mainly where?,sys,1,0.4,"{'brain': 1, 'heart': 1, 'lungs': 1, 'skin': 2}"
What do concentric circles on a topographic map indicate?,ref,1,0.4,"{'a crater': 1, 'a forest': 1, 'a hill': 2, 'a lake': 1}"
What do concentric circles on a topographic map indicate?,sys,0,0.2,"{'a hill': 1, 'lake': 1, 'mountain': 2, 'river': 1}"
"Arthropods today have two unusual hox genes, both of which influence what?",ref,0,0.2,"{'compression': 1, 'motility': 2, 'reproduction': 1, 'segmentation': 1}"
"Arthropods today have two unusual hox genes, both of which influence what?",sys,0,0.2,"{""'development'"": 2, ""'developmental'"": 1, 'segmentation': 1, ""segmentation'"": 1}"
What are the little sacs at the end of the bronchioles called?,ref,0,0.2,"{'alveoli': 1, 'ganglion': 2, 'lung': 1, 'respiratory sacs': 1}"
What are the little sacs at the end of the bronchioles called?,sys,0,0.0,"{'alveoli': 0, 'carbon': 3, 'nitrogen': 1, 'oxygen': 1}"
How often should women perform a breast self-exam?,ref,0,0.4,"{'monthly': 2, 'quarterly': 1, 'weekly': 0, 'yearly': 2}"
How often should women perform a breast self-exam?,sys,0,0.4,"{'every 2 weeks': 2, 'every 4 weeks': 1, 'monthly': 2}"
"The spokes of what structures that distinguish saturn appear seasonally, with an origin as yet unknown?",ref,0,0.2,"{'craters': 1, 'moons': 3, 'rings': 1, 'satellites': 0}"
"The spokes of what structures that distinguish saturn appear seasonally, with an origin as yet unknown?",sys,0,0.2,"{""'spill'"": 1, ""'spins'"": 0, 'rings': 1, ""spokes'"": 3}"
"Circulating the air prevents ethylene from accumulating, and carbon dioxide inhibits synthesis of new what?",ref,1,0.6,"{'alcohol': 2, 'cellulose': 0, 'ethylene': 3, 'sulfur': 0}"
"Circulating the air prevents ethylene from accumulating, and carbon dioxide inhibits synthesis of new what?",sys,0,0.2,"{'ethylene': 1, 'hydrogen': 0, 'nitrogen': 0, 'oxygen': 4}"
What is a fiber that is found only in mammals?,ref,0,0.4,"{'feathers': 3, 'hair': 2, 'muscle': 0}"
What is a fiber that is found only in mammals?,sys,0,0.0,"{'fat': 3, 'fiber': 0, 'hair': 0, 'protein': 2}"
The sternocleidomastoid is the major muscle that laterally flexes and rotates what?,ref,0,0.2,"{'eye': 2, 'head': 1, 'knee': 0, 'tongue': 2}"
The sternocleidomastoid is the major muscle that laterally flexes and rotates what?,sys,0,0.0,"{'head': 0, 'neck': 2, 'shoulder': 2, 'spine': 1}"
What type of plants does human welfare depend greatly on?,ref,1,0.4,"{'ferns': 1, 'fertilizer plants': 1, 'mosses': 1, 'seed plants': 2}"
What type of plants does human welfare depend greatly on?,sys,0,0.4,"{'seed plants': 2, 'seedlings': 3}"
What forms when secondary alcohols oxidize?,ref,0,0.4,"{'chromosomes': 0, 'electrons': 1, 'ions': 2, 'ketones': 2}"
What forms when secondary alcohols oxidize?,sys,1,0.6,"{'hydrocarbons': 2, 'ketones': 3}"
What are cells without a nucleus called?,ref,0,0.2,"{'Monocyte Cells': 3, 'crustal cells': 0, 'heterogeneous cells': 1, 'prokaryotic cells': 1}"
What are cells without a nucleus called?,sys,1,1.0,{'prokaryotic cells': 5}
"Bones, cartilage, and what other thing make up the skeletal system?",ref,1,0.4,"{'ligaments': 2, 'lungs': 1, 'muscles': 1, 'organs': 1}"
"Bones, cartilage, and what other thing make up the skeletal system?",sys,0,0.2,"{'ligaments': 1, 'muscle': 4}"
"The hypothalamus is actually part of the brain, but it also secretes what?",ref,0,0.4,"{'acids': 1, 'electrolytes': 0, 'enzymes': 2, 'hormones': 2}"
"The hypothalamus is actually part of the brain, but it also secretes what?",sys,1,1.0,{'hormones': 5}
What disease characterized by the extreme swelling of the limbs is caused by infection with a type of roundworm?,ref,1,0.6,"{'elephantiasis': 3, 'fibrosis': 1, 'gigantism': 1, 'pulmonary edema': 0}"
What disease characterized by the extreme swelling of the limbs is caused by infection with a type of roundworm?,sys,1,0.6,"{'cancer': 1, 'elephantiasis': 3, 'heartworms': 0, 'parasitic': 1}"
"What is the study of water movement, including waves and ocean currents?",ref,1,0.4,"{'experimental oceanography': 2, 'physical oceanography': 2, 'theoretical oceanography': 1, 'thermal oceanography': 0}"
"What is the study of water movement, including waves and ocean currents?",sys,0,0.4,"{'physical oceanography': 2, 'sedimentation': 3}"
What part of the sperm contains the nucleus?,ref,0,0.4,"{'body': 0, 'head': 2, 'nucleus': 0, 'tail': 3}"
What part of the sperm contains the nucleus?,sys,0,0.2,"{'head': 1, 'nucleus': 3, 'tail': 1}"
There are many types of asexual spores. conidiospores are unicellular or multicellular spores that are released directly from the tip or side of this?,ref,0,0.2,"{'ganglion': 0, 'goychay': 2, 'hypha': 1, 'idioma': 2}"
There are many types of asexual spores. conidiospores are unicellular or multicellular spores that are released directly from the tip or side of this?,sys,0,0.4,"{'hypha': 2, 'spore': 3}"
What forms when nitrogen and sulfur oxides in air dissolve in rain?,ref,0,0.0,"{'acid rain': 0, 'acid snow': 0, 'carbon rain': 1, 'dioxide rain': 4}"
What forms when nitrogen and sulfur oxides in air dissolve in rain?,sys,0,0.0,"{'acid fog': 3, 'acid rain': 0, 'acid spray': 2}"
Where do mushrooms get their energy?,ref,0,0.4,"{'accumulating dead organisms': 0, 'decomposing dead organisms': 2, 'killing organisms': 2, 'producing dead organisms': 1}"
Where do mushrooms get their energy?,sys,0,0.4,"{'bacteria': 0, 'decomposing dead organisms': 2, 'fungi': 2, 'viruses': 1}"
What are the hormones that cause a plant to grow?,ref,0,0.0,"{'gibberellins': 0, 'pistills': 2, 'pores': 0, 'sporozoans': 3}"
What are the hormones that cause a plant to grow?,sys,0,0.2,"{'gibberellins': 1, 'growth hormones': 4, 'hormones': 0}"
The ileum is the last part of what digestive system organ?,ref,0,0.2,"{'esophagus': 1, 'large intestine': 2, 'small intestine': 1, 'stomach': 1}"
The ileum is the last part of what digestive system organ?,sys,0,0.4,"{'large intestine': 0, 'liver': 1, 'small intestine': 2, 'stomach': 2}"
What are the smallest structural and functional unit of all living organisms?,ref,0,0.2,"{'cells': 1, 'lipids': 3, 'neutrons': 1, 'proteins': 0}"
What are the smallest structural and functional unit of all living organisms?,sys,0,0.0,"{'bacteria': 3, 'cells': 0, 'fungi': 1, 'viruses': 1}"
"Clubfoot, also known as talipes, is a congenital (present at birth) disorder of unknown cause and is the most common deformity of what?",ref,0,0.2,"{'cranium': 1, 'genitals': 2, 'lower limb': 1, 'upper limb': 1}"
"Clubfoot, also known as talipes, is a congenital (present at birth) disorder of unknown cause and is the most common deformity of what?",sys,1,0.4,"{'foot': 1, 'leg': 0, 'lower limb': 2, 'spine': 2}"
"Somatic cells come from the body and are not what, like sperm or eggs are?",ref,0,0.2,"{'gametes': 1, 'organic': 1, 'spores': 1, 'toxins': 2}"
"Somatic cells come from the body and are not what, like sperm or eggs are?",sys,0,0.0,"{'cells': 3, 'gametes': 0, 'hormones': 1, 'proteins': 1}"
What forms when nitrogen and oxygen combine at high temperatures?,ref,0,0.4,"{'calcium oxides': 2, 'hydrocarbons': 1, 'nitric acid': 0, 'nitrogen oxides': 2}"
What forms when nitrogen and oxygen combine at high temperatures?,sys,0,0.2,"{'hydrogen': 1, 'nitrogen dioxide': 2, 'nitrogen oxides': 1, 'oxygen': 1}"
A diagram in which the numerical values of variables are represented by the height or length of lines or rectangles of equal width is called?,ref,0,0.0,"{'bar graph': 0, 'circle graph': 2, 'pie chart': 2, 'venn diagram': 1}"
A diagram in which the numerical values of variables are represented by the height or length of lines or rectangles of equal width is called?,sys,0,0.4,"{'bar graph': 2, 'horizontal bar graph': 1, 'horizontal graph': 0, 'vertical graph': 2}"
What opens two strands of dna?,ref,1,0.6,"{'adenylate': 1, 'chromosome': 0, 'helicase': 3, 'replication': 1}"
What opens two strands of dna?,sys,0,0.4,"{'helicase': 2, 'helix': 3}"
What come together to create continents and supercontinents?,ref,1,0.6,"{'islands': 0, 'microcontinents': 3, 'mountains': 0, 'volcanic sediment': 2}"
What come together to create continents and supercontinents?,sys,1,0.4,"{'largecontinents': 0, 'largecontinents and smallcontinents': 1, 'microcontinents': 2, 'smallcontinents': 2}"
Most hybrids are sterile because what genetic structures are not homologous and cannot pair during meiosis?,ref,0,0.2,"{'chromosomes': 1, 'phenotypes': 3, 'ribosomes': 0, 'zygotes': 1}"
Most hybrids are sterile because what genetic structures are not homologous and cannot pair during meiosis?,sys,0,0.2,"{'chromosomes': 1, 'mitochondria': 1, 'nucleoids': 3}"
"Vultures, raccoons and blowflies are examples of what?",ref,1,0.4,"{'consumer': 1, 'predator': 1, 'producer': 1, 'scavengers': 2}"
"Vultures, raccoons and blowflies are examples of what?",sys,0,0.0,"{'carnivores': 0, 'parasites': 2, 'predators': 3, 'scavengers': 0}"
What are classified by climatic factors and types of primary producers?,ref,1,0.6,"{'equivalent biomes': 0, 'fossil biomes': 0, 'old biomes': 2, 'terrestrial biomes': 3}"
