question,source,accuracy,difficulty,distractor_effectiveness
Which two major innovations allowed seed plants to reproduce in the absence of water?,ref,0,0.24,"{'bee and pollen': 6, 'root and pollen': 7, 'salt and pollen': 6, 'seed and pollen': 6}"
Which two major innovations allowed seed plants to reproduce in the absence of water?,sys,1,0.32,"{'seed and pollen': 8, 'spores and pollen': 8, 'spores and seeds': 3, 'spores and seeds and pollen': 6}"
Water can be broken down into hydrogen and oxygen gases by the addition of what?,ref,1,0.36,"{'demand': 4, 'energy': 9, 'mineral': 8, 'motion': 4}"
Water can be broken down into hydrogen and oxygen gases by the addition of what?,sys,0,0.16,"{'carbon': 10, 'energy': 4, 'nitrogen': 6, 'oxygen': 5}"
What anatomical feature is shared by all chordates?,ref,0,0.28,"{'botachord': 5, 'isochord': 10, 'laxchord': 3, 'notochord': 7}"
What anatomical feature is shared by all chordates?,sys,0,0.48,"{'notochord': 12, 'spicule': 13}"
"With wavelengths from 400-700 nm, what kind of light represents only a very small portion of the spectrum?",ref,0,0.28,"{'invisible light': 9, 'sunlight': 5, 'ultraviolet light': 4, 'visible light': 7}"
"With wavelengths from 400-700 nm, what kind of light represents only a very small portion of the spectrum?",sys,1,0.4,"{'infrared light': 5, 'radio waves': 8, 'ultraviolet light': 2, 'visible light': 10}"
"In humans, the only haploid cells are what reproductive cells?",ref,0,0.24,"{'dna and egg': 6, 'sperm and dna': 4, 'sperm and egg': 6, 'uteral and sperm': 9}"
"In humans, the only haploid cells are what reproductive cells?",sys,0,0.24,"{'egg': 4, 'ovary': 3, 'sperm': 12, 'sperm and egg': 6}"
Where is the spinal trigeminal nucleus located?,ref,0,0.28,"{'cerebrum': 7, 'medulla': 7, 'pons': 8, 'spinal cord': 3}"
Where is the spinal trigeminal nucleus located?,sys,0,0.32,"{'medulla': 8, 'nucleus': 6, 'ventricle': 11}"
The lithosphere is divided into a dozen major and several minor what?,ref,0,0.16,"{'crystals': 10, 'faults': 4, 'plates': 4, 'zones': 7}"
The lithosphere is divided into a dozen major and several minor what?,sys,0,0.16,"{'plates': 4, 'subatomic particles': 7, 'subduction': 6, 'subduction zone': 8}"
"During the first year after birth, what is a baby called?",ref,0,0.2,"{'fetus': 7, 'infant': 5, 'newborn': 4, 'toddler': 9}"
"During the first year after birth, what is a baby called?",sys,1,0.56,"{'adult': 5, 'child': 6, 'infant': 14}"
What are used to indicate the number of atoms of an element that are in the compound?,ref,1,0.32,"{'digits': 6, 'indices': 4, 'prefixes': 8, 'suffixes': 7}"
What are used to indicate the number of atoms of an element that are in the compound?,sys,0,0.16,"{'hydrogen': 2, 'nitrogen': 7, 'oxygen': 12, 'prefixes': 4}"
"Area, volume, and speed are all examples of what type of units?",ref,1,0.36,"{'calculated measure': 3, 'derived units': 9, 'fundamental units': 5, 'known units': 8}"
"Area, volume, and speed are all examples of what type of units?",sys,1,0.56,"{'derived units': 14, 'length': 4, 'mass': 6, 'weight': 1}"
Anything moving has what type of energy?,ref,1,0.4,"{'kinetic': 10, 'magnetic': 5, 'potential': 5, 'thermal': 5}"
Anything moving has what type of energy?,sys,0,0.44,"{'kinetic': 11, 'static': 14}"
A skydiver will reach what when the air drag equals their weight?,ref,0,0.24,"{'building velocity': 6, 'constant velocity': 7, 'ending velocity': 6, 'terminal velocity': 6}"
A skydiver will reach what when the air drag equals their weight?,sys,0,0.2,"{'horizontal velocity': 5, 'orizontal velocity': 5, 'terminal velocity': 5, 'vertical velocity': 10}"
What organs are considered the female gonads?,ref,0,0.28,"{'fallopian tubes': 3, 'ovaries': 7, 'testes': 9, 'uterus': 6}"
What organs are considered the female gonads?,sys,1,0.52,"{'ovaries': 13, 'ovary': 12}"
What is the adaptation that certain animals use to become less visible to predators and prey?,ref,1,0.32,"{'camouflage': 8, 'insulation': 4, 'skeletons': 6, 'speed': 7}"
What is the adaptation that certain animals use to become less visible to predators and prey?,sys,1,1.0,{'camouflage': 25}
What is another term for blood clotting?,ref,1,0.36,"{'adulation': 3, 'coagulation': 9, 'differentiation': 7, 'oxidation': 6}"
What is another term for blood clotting?,sys,1,0.32,"{'coagulation': 8, 'spontaneous generation': 8, 'spontaneous mutation': 6, 'spontaneous variation': 3}"
What do you call the study of how organisms interact with their environment and each other?,ref,0,0.28,"{'biochemistry': 11, 'biology': 1, 'climatology': 6, 'ecology': 7}"
What do you call the study of how organisms interact with their environment and each other?,sys,1,0.52,"{'ecology': 13, 'evolution': 4, 'genetics': 8}"
Childbirth usually starts when which sac breaks?,ref,1,0.36,"{'amniotic': 9, 'protein': 5, 'umbilical': 7, 'uterine': 4}"
Childbirth usually starts when which sac breaks?,sys,0,0.36,"{'amniotic': 9, 'amniotic fluid': 6, 'amniotic sac': 10}"
"What phenomenon, which is most important in small populations, occurs because the alleles in an offspring generation are a random sample of the alleles in the parent generation?",ref,0,0.28,"{'genetic DNA': 9, 'genetic code': 1, 'genetic drift': 7, 'genetic mutation': 8}"
"What phenomenon, which is most important in small populations, occurs because the alleles in an offspring generation are a random sample of the alleles in the parent generation?",sys,1,0.36,"{'genetic drift': 9, 'genetic mutation': 5, 'genetic variation': 6, 'random drift': 5}"
What is the term for when an embryo fixes itself to the side of the uterus?,ref,0,0.28,"{'bacterial': 7, 'exploration': 4, 'implantation': 7, 'parasite': 7}"
What is the term for when an embryo fixes itself to the side of the uterus?,sys,1,1.0,{'implantation': 25}
"When exposed to ultraviolet, some substances, such as minerals, glow in characteristic visible wavelengths, a process called this?",ref,0,0.24,"{'chemical reaction': 7, 'fluorescence': 6, 'pigment': 10, 'plasma': 2}"
"When exposed to ultraviolet, some substances, such as minerals, glow in characteristic visible wavelengths, a process called this?",sys,0,0.28,"{'absorption': 4, 'fluorescence': 7, 'reflection': 5, 'visible': 9}"
What disease occurs when the cell cycle is no longer regulated?,ref,0,0.12,"{'allergy': 8, 'cancer': 3, 'malnutrition': 6, 'schizophrenia': 8}"
What disease occurs when the cell cycle is no longer regulated?,sys,0,0.24,"{'cancer': 6, 'diabetes': 12, 'heart attack': 7}"
"If a lump of clay is dropped into water, what will occur?",ref,0,0.2,"{'Will break up': 4, 'Will dissolve': 7, 'Will float': 9, 'it will sink': 5}"
"If a lump of clay is dropped into water, what will occur?",sys,1,0.72,"{'float': 7, 'it will sink': 18}"
Nerve cells that sense touch are found mainly where?,ref,0,0.2,"{'brain': 9, 'lungs': 6, 'skin': 5, 'stomach': 5}"
Nerve cells that sense touch are found mainly where?,sys,0,0.12,"{'brain': 6, 'heart': 6, 'lungs': 10, 'skin': 3}"
What do concentric circles on a topographic map indicate?,ref,0,0.24,"{'a crater': 9, 'a forest': 6, 'a hill': 6, 'a lake': 4}"
What do concentric circles on a topographic map indicate?,sys,0,0.2,"{'a hill': 5, 'lake': 3, 'mountain': 6, 'river': 11}"
"Arthropods today have two unusual hox genes, both of which influence what?",ref,0,0.2,"{'compression': 5, 'motility': 11, 'reproduction': 4, 'segmentation': 5}"
"Arthropods today have two unusual hox genes, both of which influence what?",sys,1,0.36,"{""'development'"": 5, ""'developmental'"": 4, 'segmentation': 9, ""segmentation'"": 7}"
What are the little sacs at the end of the bronchioles called?,ref,0,0.24,"{'alveoli': 6, 'ganglion': 8, 'lung': 3, 'respiratory sacs': 8}"
What are the little sacs at the end of the bronchioles called?,sys,0,0.2,"{'alveoli': 5, 'carbon': 7, 'nitrogen': 9, 'oxygen': 4}"
How often should women perform a breast self-exam?,ref,1,0.44,"{'monthly': 11, 'quarterly': 6, 'weekly': 4, 'yearly': 4}"
How often should women perform a breast self-exam?,sys,0,0.24,"{'every 2 weeks': 9, 'every 4 weeks': 10, 'monthly': 6}"
"The spokes of what structures that distinguish saturn appear seasonally, with an origin as yet unknown?",ref,1,0.4,"{'craters': 7, 'moons': 1, 'rings': 10, 'satellites': 7}"
"The spokes of what structures that distinguish saturn appear seasonally, with an origin as yet unknown?",sys,1,0.48,"{""'spill'"": 7, ""'spins'"": 1, 'rings': 12, ""spokes'"": 5}"
"Circulating the air prevents ethylene from accumulating, and carbon dioxide inhibits synthesis of new what?",ref,0,0.2,"{'alcohol': 9, 'cellulose': 5, 'ethylene': 5, 'sulfur': 6}"
"Circulating the air prevents ethylene from accumulating, and carbon dioxide inhibits synthesis of new what?",sys,0,0.12,"{'ethylene': 3, 'hydrogen': 6, 'nitrogen': 10, 'oxygen': 6}"
What is a fiber that is found only in mammals?,ref,0,0.12,"{'feathers': 11, 'hair': 3, 'muscle': 11}"
What is a fiber that is found only in mammals?,sys,0,0.28,"{'fat': 6, 'fiber': 2, 'hair': 7, 'protein': 10}"
The sternocleidomastoid is the major muscle that laterally flexes and rotates what?,ref,0,0.12,"{'eye': 11, 'head': 3, 'knee': 5, 'tongue': 6}"
The sternocleidomastoid is the major muscle that laterally flexes and rotates what?,sys,0,0.12,"{'head': 3, 'neck': 5, 'shoulder': 8, 'spine': 9}"
What type of plants does human welfare depend greatly on?,ref,0,0.12,"{'ferns': 6, 'fertilizer plants': 5, 'mosses': 11, 'seed plants': 3}"
What type of plants does human welfare depend greatly on?,sys,1,0.52,"{'seed plants': 13, 'seedlings': 12}"
What forms when secondary alcohols oxidize?,ref,0,0.16,"{'chromosomes': 4, 'electrons': 6, 'ions': 11, 'ketones': 4}"
What forms when secondary alcohols oxidize?,sys,1,0.72,"{'hydrocarbons': 7, 'ketones': 18}"
What are cells without a nucleus called?,ref,0,0.24,"{'Monocyte Cells': 5, 'crustal cells': 9, 'heterogeneous cells': 5, 'prokaryotic cells': 6}"
What are cells without a nucleus called?,sys,1,1.0,{'prokaryotic cells': 25}
"Bones, cartilage, and what other thing make up the skeletal system?",ref,0,0.24,"{'ligaments': 6, 'lungs': 8, 'muscles': 5, 'organs': 6}"
"Bones, cartilage, and what other thing make up the skeletal system?",sys,0,0.48,"{'ligaments': 12, 'muscle': 13}"
"The hypothalamus is actually part of the brain, but it also secretes what?",ref,0,0.12,"{'acids': 5, 'electrolytes': 10, 'enzymes': 7, 'hormones': 3}"
"The hypothalamus is actually part of the brain, but it also secretes what?",sys,1,1.0,{'hormones': 25}
What disease characterized by the extreme swelling of the limbs is caused by infection with a type of roundworm?,ref,1,0.28,"{'elephantiasis': 7, 'fibrosis': 5, 'gigantism': 7, 'pulmonary edema': 6}"
What disease characterized by the extreme swelling of the limbs is caused by infection with a type of roundworm?,sys,0,0.24,"{'cancer': 8, 'elephantiasis': 6, 'heartworms': 7, 'parasitic': 4}"
"What is the study of water movement, including waves and ocean currents?",ref,1,0.28,"{'experimental oceanography': 7, 'physical oceanography': 7, 'theoretical oceanography': 6, 'thermal oceanography': 5}"
"What is the study of water movement, including waves and ocean currents?",sys,1,0.56,"{'physical oceanography': 14, 'sedimentation': 11}"
What part of the sperm contains the nucleus?,ref,0,0.16,"{'body': 8, 'head': 4, 'nucleus': 6, 'tail': 7}"
What part of the sperm contains the nucleus?,sys,1,0.48,"{'head': 12, 'nucleus': 7, 'tail': 6}"
There are many types of asexual spores. conidiospores are unicellular or multicellular spores that are released directly from the tip or side of this?,ref,0,0.28,"{'ganglion': 8, 'goychay': 5, 'hypha': 7, 'idioma': 5}"
There are many types of asexual spores. conidiospores are unicellular or multicellular spores that are released directly from the tip or side of this?,sys,0,0.2,"{'hypha': 5, 'spore': 20}"
What forms when nitrogen and sulfur oxides in air dissolve in rain?,ref,0,0.24,"{'acid rain': 6, 'acid snow': 9, 'carbon rain': 3, 'dioxide rain': 7}"
What forms when nitrogen and sulfur oxides in air dissolve in rain?,sys,1,0.36,"{'acid fog': 8, 'acid rain': 9, 'acid spray': 8}"
Where do mushrooms get their energy?,ref,0,0.24,"{'accumulating dead organisms': 5, 'decomposing dead organisms': 6, 'killing organisms': 3, 'producing dead organisms': 11}"
Where do mushrooms get their energy?,sys,1,0.32,"{'bacteria': 8, 'decomposing dead organisms': 8, 'fungi': 2, 'viruses': 7}"
What are the hormones that cause a plant to grow?,ref,1,0.44,"{'gibberellins': 11, 'pistills': 2, 'pores': 3, 'sporozoans': 9}"
What are the hormones that cause a plant to grow?,sys,0,0.24,"{'gibberellins': 6, 'growth hormones': 10, 'hormones': 9}"
The ileum is the last part of what digestive system organ?,ref,1,0.36,"{'esophagus': 5, 'large intestine': 7, 'small intestine': 9, 'stomach': 4}"
The ileum is the last part of what digestive system organ?,sys,0,0.2,"{'large intestine': 8, 'liver': 7, 'small intestine': 5, 'stomach': 5}"
What are the smallest structural and functional unit of all living organisms?,ref,0,0.24,"{'cells': 6, 'lipids': 6, 'neutrons': 4, 'proteins': 9}"
What are the smallest structural and functional unit of all living organisms?,sys,0,0.24,"{'bacteria': 7, 'cells': 6, 'fungi': 6, 'viruses': 6}"
"Clubfoot, also known as talipes, is a congenital (present at birth) disorder of unknown cause and is the most common deformity of what?",ref,1,0.36,"{'cranium': 4, 'genitals': 4, 'lower limb': 9, 'upper limb': 8}"
"Clubfoot, also known as talipes, is a congenital (present at birth) disorder of unknown cause and is the most common deformity of what?",sys,0,0.24,"{'foot': 2, 'leg': 8, 'lower limb': 6, 'spine': 9}"
"Somatic cells come from the body and are not what, like sperm or eggs are?",ref,1,0.28,"{'gametes': 7, 'organic': 6, 'spores': 7, 'toxins': 5}"
"Somatic cells come from the body and are not what, like sperm or eggs are?",sys,0,0.16,"{'cells': 10, 'gametes': 4, 'hormones': 7, 'proteins': 4}"
What forms when nitrogen and oxygen combine at high temperatures?,ref,0,0.16,"{'calcium oxides': 6, 'hydrocarbons': 8, 'nitric acid': 7, 'nitrogen oxides': 4}"
What forms when nitrogen and oxygen combine at high temperatures?,sys,0,0.32,"{'hydrogen': 2, 'nitrogen dioxide': 12, 'nitrogen oxides': 8, 'oxygen': 3}"
A diagram in which the numerical values of variables are represented by the height or length of lines or rectangles of equal width is called?,ref,0,0.12,"{'bar graph': 3, 'circle graph': 11, 'pie chart': 5, 'venn diagram': 6}"
A diagram in which the numerical values of variables are represented by the height or length of lines or rectangles of equal width is called?,sys,0,0.24,"{'bar graph': 6, 'horizontal bar graph': 5, 'horizontal graph': 8, 'vertical graph': 6}"
What opens two strands of dna?,ref,0,0.16,"{'adenylate': 6, 'chromosome': 5, 'helicase': 4, 'replication': 10}"
What opens two strands of dna?,sys,1,0.52,"{'helicase': 13, 'helix': 12}"
What come together to create continents and supercontinents?,ref,1,0.36,"{'islands': 6, 'microcontinents': 9, 'mountains': 8, 'volcanic sediment': 2}"
What come together to create continents and supercontinents?,sys,0,0.2,"{'largecontinents': 4, 'largecontinents and smallcontinents': 12, 'microcontinents': 5, 'smallcontinents': 4}"
Most hybrids are sterile because what genetic structures are not homologous and cannot pair during meiosis?,ref,1,0.32,"{'chromosomes': 8, 'phenotypes': 6, 'ribosomes': 8, 'zygotes': 3}"
Most hybrids are sterile because what genetic structures are not homologous and cannot pair during meiosis?,sys,0,0.12,"{'chromosomes': 3, 'mitochondria': 13, 'nucleoids': 9}"
"Vultures, raccoons and blowflies are examples of what?",ref,1,0.36,"{'consumer': 6, 'predator': 6, 'producer': 4, 'scavengers': 9}"
