question,source,accuracy,difficulty,distractor_effectiveness
Which two major innovations allowed seed plants to reproduce in the absence of water?,ref,0,0.0,"{'bee and pollen': 2, 'root and pollen': 2, 'salt and pollen': 1, 'seed and pollen': 0}"
Which two major innovations allowed seed plants to reproduce in the absence of water?,sys,1,0.4,"{'seed and pollen': 2, 'spores and pollen': 1, 'spores and seeds': 0, 'spores and seeds and pollen': 2}"
Water can be broken down into hydrogen and oxygen gases by the addition of what?,ref,1,0.4,"{'demand': 1, 'energy': 2, 'mineral': 1, 'motion': 1}"
Water can be broken down into hydrogen and oxygen gases by the addition of what?,sys,0,0.0,"{'carbon': 0, 'energy': 0, 'nitrogen': 2, 'oxygen': 3}"
What anatomical feature is shared by all chordates?,ref,0,0.2,"{'botachord': 0, 'isochord': 2, 'laxchord': 2, 'notochord': 1}"
What anatomical feature is shared by all chordates?,sys,0,0.4,"{'notochord': 2, 'spicule': 3}"
"With wavelengths from 400-700 nm, what kind of light represents only a very small portion of the spectrum?",ref,0,0.2,"{'invisible light': 1, 'sunlight': 2, 'ultraviolet light': 1, 'visible light': 1}"
"With wavelengths from 400-700 nm, what kind of light represents only a very small portion of the spectrum?",sys,0,0.4,"{'infrared light': 2, 'radio waves': 0, 'ultraviolet light': 1, 'visible light': 2}"
"In humans, the only haploid cells are what reproductive cells?",ref,0,0.2,"{'dna and egg': 0, 'sperm and dna': 1, 'sperm and egg': 1, 'uteral and sperm': 3}"
"In humans, the only haploid cells are what reproductive cells?",sys,1,0.6,"{'egg': 0, 'ovary': 1, 'sperm': 1, 'sperm and egg': 3}"
Where is the spinal trigeminal nucleus located?,ref,0,0.0,"{'cerebrum': 1, 'medulla': 0, 'pons': 2, 'spinal cord': 2}"
Where is the spinal trigeminal nucleus located?,sys,0,0.4,"{'medulla': 2, 'nucleus': 3, 'ventricle': 0}"
The lithosphere is divided into a dozen major and several minor what?,ref,1,0.8,"{'crystals': 0, 'faults': 0, 'plates': 4, 'zones': 1}"
The lithosphere is divided into a dozen major and several minor what?,sys,0,0.2,"{'plates': 1, 'subatomic particles': 1, 'subduction': 1, 'subduction zone': 2}"
"During the first year after birth, what is a baby called?",ref,0,0.4,"{'fetus': 0, 'infant': 2, 'newborn': 2, 'toddler': 1}"
"During the first year after birth, what is a baby called?",sys,0,0.4,"{'adult': 1, 'child': 2, 'infant': 2}"
What are used to indicate the number of atoms of an element that are in the compound?,ref,0,0.2,"{'digits': 3, 'indices': 1, 'prefixes': 1, 'suffixes': 0}"
What are used to indicate the number of atoms of an element that are in the compound?,sys,0,0.0,"{'hydrogen': 1, 'nitrogen': 3, 'oxygen': 1, 'prefixes': 0}"
"Area, volume, and speed are all examples of what type of units?",ref,0,0.2,"{'calculated measure': 2, 'derived units': 1, 'fundamental units': 2, 'known units': 0}"
"Area, volume, and speed are all examples of what type of units?",sys,0,0.0,"{'derived units': 0, 'length': 4, 'mass': 0, 'weight': 1}"
Anything moving has what type of energy?,ref,1,0.6,"{'kinetic': 3, 'magnetic': 0, 'potential': 2, 'thermal': 0}"
Anything moving has what type of energy?,sys,1,1.0,"{'kinetic': 5, 'static': 0}"
A skydiver will reach what when the air drag equals their weight?,ref,0,0.0,"{'building velocity': 1, 'constant velocity': 2, 'ending velocity': 2, 'terminal velocity': 0}"
A skydiver will reach what when the air drag equals their weight?,sys,0,0.2,"{'horizontal velocity': 3, 'orizontal velocity': 0, 'terminal velocity': 1, 'vertical velocity': 1}"
What organs are considered the female gonads?,ref,0,0.0,"{'fallopian tubes': 2, 'ovaries': 0, 'testes': 1, 'uterus': 2}"
What organs are considered the female gonads?,sys,0,0.4,"{'ovaries': 2, 'ovary': 3}"
What is the adaptation that certain animals use to become less visible to predators and prey?,ref,0,0.4,"{'camouflage': 2, 'insulation': 0, 'skeletons': 2, 'speed': 1}"
What is the adaptation that certain animals use to become less visible to predators and prey?,sys,1,1.0,{'camouflage': 5}
What is another term for blood clotting?,ref,0,0.4,"{'adulation': 1, 'coagulation': 2, 'differentiation': 0, 'oxidation': 2}"
What is another term for blood clotting?,sys,1,0.4,"{'coagulation': 2, 'spontaneous generation': 1, 'spontaneous mutation': 2, 'spontaneous variation': 0}"
What do you call the study of how organisms interact with their environment and each other?,ref,0,0.2,"{'biochemistry': 2, 'biology': 0, 'climatology': 2, 'ecology': 1}"
What do you call the study of how organisms interact with their environment and each other?,sys,1,0.6,"{'ecology': 3, 'evolution': 2, 'genetics': 0}"
Childbirth usually starts when which sac breaks?,ref,0,0.0,"{'amniotic': 0, 'protein': 3, 'umbilical': 1, 'uterine': 1}"
Childbirth usually starts when which sac breaks?,sys,0,0.2,"{'amniotic': 1, 'amniotic fluid': 2, 'amniotic sac': 2}"
"What phenomenon, which is most important in small populations, occurs because the alleles in an offspring generation are a random sample of the alleles in the parent generation?",ref,0,0.2,"{'genetic DNA': 1, 'genetic code': 1, 'genetic drift': 1, 'genetic mutation': 2}"
"What phenomenon, which is most important in small populations, occurs because the alleles in an offspring generation are a random sample of the alleles in the parent generation?",sys,0,0.2,"{'genetic drift': 1, 'genetic mutation': 1, 'genetic variation': 0, 'random drift': 3}"
What is the term for when an embryo fixes itself to the side of the uterus?,ref,0,0.2,"{'bacterial': 0, 'exploration': 3, 'implantation': 1, 'parasite': 1}"
What is the term for when an embryo fixes itself to the side of the uterus?,sys,1,1.0,{'implantation': 5}
"When exposed to ultraviolet, some substances, such as minerals, glow in characteristic visible wavelengths, a process called this?",ref,0,0.2,"{'chemical reaction': 3, 'fluorescence': 1, 'pigment': 1, 'plasma': 0}"
"When exposed to ultraviolet, some substances, such as minerals, glow in characteristic visible wavelengths, a process called this?",sys,0,0.2,"{'absorption': 1, 'fluorescence': 1, 'reflection': 0, 'visible': 3}"
What disease occurs when the cell cycle is no longer regulated?,ref,0,0.2,"{'allergy': 2, 'cancer': 1, 'malnutrition': 1, 'schizophrenia': 1}"
What disease occurs when the cell cycle is no longer regulated?,sys,1,1.0,"{'cancer': 5, 'diabetes': 0, 'heart attack': 0}"
"If a lump of clay is dropped into water, what will occur?",ref,0,0.2,"{'Will break up': 1, 'Will dissolve': 2, 'Will float': 1, 'it will sink': 1}"
"If a lump of clay is dropped into water, what will occur?",sys,0,0.4,"{'float': 3, 'it will sink': 2}"
Nerve cells that sense touch are found mainly where?,ref,1,0.4,"{'brain': 1, 'lungs': 1, 'skin': 2, 'stomach': 1}"
Nerve cells that sense touch are found mainly where?,sys,1,0.4,"{'brain': 0, 'heart': 1, 'lungs': 2, 'skin': 2}"
What do concentric circles on a topographic map indicate?,ref,0,0.0,"{'a crater': 0, 'a forest': 2, 'a hill': 0, 'a lake': 3}"
What do concentric circles on a topographic map indicate?,sys,0,0.2,"{'a hill': 1, 'lake': 1, 'mountain': 1, 'river': 2}"
"Arthropods today have two unusual hox genes, both of which influence what?",ref,1,0.4,"{'compression': 2, 'motility': 1, 'reproduction': 0, 'segmentation': 2}"
"Arthropods today have two unusual hox genes, both of which influence what?",sys,0,0.0,"{""'development'"": 2, ""'developmental'"": 2, 'segmentation': 0, ""segmentation'"": 1}"
What are the little sacs at the end of the bronchioles called?,ref,0,0.4,"{'alveoli': 2, 'ganglion': 0, 'lung': 1, 'respiratory sacs': 2}"
What are the little sacs at the end of the bronchioles called?,sys,0,0.2,"{'alveoli': 1, 'carbon': 2, 'nitrogen': 1, 'oxygen': 1}"
How often should women perform a breast self-exam?,ref,0,0.2,"{'monthly': 1, 'quarterly': 1, 'weekly': 3, 'yearly': 0}"
How often should women perform a breast self-exam?,sys,0,0.0,"{'every 2 weeks': 2, 'every 4 weeks': 3, 'monthly': 0}"
"The spokes of what structures that distinguish saturn appear seasonally, with an origin as yet unknown?",ref,0,0.2,"{'craters': 1, 'moons': 2, 'rings': 1, 'satellites': 1}"
"The spokes of what structures that distinguish saturn appear seasonally, with an origin as yet unknown?",sys,0,0.2,"{""'spill'"": 1, ""'spins'"": 2, 'rings': 1, ""spokes'"": 1}"
"Circulating the air prevents ethylene from accumulating, and carbon dioxide inhibits synthesis of new what?",ref,0,0.2,"{'alcohol': 3, 'cellulose': 0, 'ethylene': 1, 'sulfur': 1}"
"Circulating the air prevents ethylene from accumulating, and carbon dioxide inhibits synthesis of new what?",sys,0,0.0,"{'ethylene': 0, 'hydrogen': 3, 'nitrogen': 1, 'oxygen': 1}"
What is a fiber that is found only in mammals?,ref,0,0.2,"{'feathers': 2, 'hair': 1, 'muscle': 2}"
What is a fiber that is found only in mammals?,sys,0,0.0,"{'fat': 1, 'fiber': 1, 'hair': 0, 'protein': 3}"
The sternocleidomastoid is the major muscle that laterally flexes and rotates what?,ref,1,0.4,"{'eye': 1, 'head': 2, 'knee': 1, 'tongue': 1}"
The sternocleidomastoid is the major muscle that laterally flexes and rotates what?,sys,0,0.2,"{'head': 1, 'neck': 2, 'shoulder': 0, 'spine': 2}"
What type of plants does human welfare depend greatly on?,ref,1,0.4,"{'ferns': 2, 'fertilizer plants': 1, 'mosses': 0, 'seed plants': 2}"
What type of plants does human welfare depend greatly on?,sys,1,1.0,"{'seed plants': 5, 'seedlings': 0}"
What forms when secondary alcohols oxidize?,ref,0,0.2,"{'chromosomes': 1, 'electrons': 1, 'ions': 2, 'ketones': 1}"
What forms when secondary alcohols oxidize?,sys,1,0.6,"{'hydrocarbons': 2, 'ketones': 3}"
What are cells without a nucleus called?,ref,0,0.2,"{'Monocyte Cells': 0, 'crustal cells': 3, 'heterogeneous cells': 1, 'prokaryotic cells': 1}"
What are cells without a nucleus called?,sys,1,1.0,{'prokaryotic cells': 5}
"Bones, cartilage, and what other thing make up the skeletal system?",ref,1,0.8,"{'ligaments': 4, 'lungs': 1, 'muscles': 0, 'organs': 0}"
"Bones, cartilage, and what other thing make up the skeletal system?",sys,1,0.8,"{'ligaments': 4, 'muscle': 1}"
"The hypothalamus is actually part of the brain, but it also secretes what?",ref,0,0.2,"{'acids': 2, 'electrolytes': 0, 'enzymes': 2, 'hormones': 1}"
"The hypothalamus is actually part of the brain, but it also secretes what?",sys,1,1.0,{'hormones': 5}
What disease characterized by the extreme swelling of the limbs is caused by infection with a type of roundworm?,ref,1,0.6,"{'elephantiasis': 3, 'fibrosis': 1, 'gigantism': 1, 'pulmonary edema': 0}"
What disease characterized by the extreme swelling of the limbs is caused by infection with a type of roundworm?,sys,0,0.2,"{'cancer': 1, 'elephantiasis': 1, 'heartworms': 2, 'parasitic': 1}"
"What is the study of water movement, including waves and ocean currents?",ref,0,0.2,"{'experimental oceanography': 3, 'physical oceanography': 1, 'theoretical oceanography': 0, 'thermal oceanography': 1}"
"What is the study of water movement, including waves and ocean currents?",sys,0,0.4,"{'physical oceanography': 2, 'sedimentation': 3}"
What part of the sperm contains the nucleus?,ref,0,0.2,"{'body': 0, 'head': 1, 'nucleus': 2, 'tail': 2}"
What part of the sperm contains the nucleus?,sys,0,0.2,"{'head': 1, 'nucleus': 3, 'tail': 1}"
There are many types of asexual spores. conidiospores are unicellular or multicellular spores that are released directly from the tip or side of this?,ref,0,0.0,"{'ganglion': 0, 'goychay': 4, 'hypha': 0, 'idioma': 1}"
There are many types of asexual spores. conidiospores are unicellular or multicellular spores that are released directly from the tip or side of this?,sys,0,0.2,"{'hypha': 1, 'spore': 4}"
What forms when nitrogen and sulfur oxides in air dissolve in rain?,ref,0,0.2,"{'acid rain': 1, 'acid snow': 2, 'carbon rain': 0, 'dioxide rain': 2}"
What forms when nitrogen and sulfur oxides in air dissolve in rain?,sys,1,0.6,"{'acid fog': 0, 'acid rain': 3, 'acid spray': 2}"
Where do mushrooms get their energy?,ref,0,0.2,"{'accumulating dead organisms': 1, 'decomposing dead organisms': 1, 'killing organisms': 1, 'producing dead organisms': 2}"
Where do mushrooms get their energy?,sys,0,0.2,"{'bacteria': 1, 'decomposing dead organisms': 1, 'fungi': 1, 'viruses': 2}"
What are the hormones that cause a plant to grow?,ref,0,0.2,"{'gibberellins': 1, 'pistills': 1, 'pores': 1, 'sporozoans': 2}"
What are the hormones that cause a plant to grow?,sys,1,0.6,"{'gibberellins': 3, 'growth hormones': 1, 'hormones': 1}"
The ileum is the last part of what digestive system organ?,ref,0,0.0,"{'esophagus': 1, 'large intestine': 2, 'small intestine': 0, 'stomach': 2}"
The ileum is the last part of what digestive system organ?,sys,0,0.2,"{'large intestine': 0, 'liver': 3, 'small intestine': 1, 'stomach': 1}"
What are the smallest structural and functional unit of all living organisms?,ref,0,0.0,"{'cells': 0, 'lipids': 2, 'neutrons': 1, 'proteins': 2}"
What are the smallest structural and functional unit of all living organisms?,sys,0,0.2,"{'bacteria': 0, 'cells': 1, 'fungi': 0, 'viruses': 4}"
"Clubfoot, also known as talipes, is a congenital (present at birth) disorder of unknown cause and is the most common deformity of what?",ref,1,0.4,"{'cranium': 0, 'genitals': 2, 'lower limb': 2, 'upper limb': 1}"
"Clubfoot, also known as talipes, is a congenital (present at birth) disorder of unknown cause and is the most common deformity of what?",sys,1,0.4,"{'foot': 1, 'leg': 1, 'lower limb': 2, 'spine': 1}"
"Somatic cells come from the body and are not what, like sperm or eggs are?",ref,1,0.4,"{'gametes': 2, 'organic': 1, 'spores': 0, 'toxins': 2}"
"Somatic cells come from the body and are not what, like sperm or eggs are?",sys,0,0.2,"{'cells': 0, 'gametes': 1, 'hormones': 3, 'proteins': 1}"
What forms when nitrogen and oxygen combine at high temperatures?,ref,0,0.0,"{'calcium oxides': 1, 'hydrocarbons': 2, 'nitric acid': 2, 'nitrogen oxides': 0}"
What forms when nitrogen and oxygen combine at high temperatures?,sys,0,0.2,"{'hydrogen': 3, 'nitrogen dioxide': 0, 'nitrogen oxides': 1, 'oxygen': 1}"
A diagram in which the numerical values of variables are represented by the height or length of lines or rectangles of equal width is called?,ref,0,0.2,"{'bar graph': 1, 'circle graph': 1, 'pie chart': 3, 'venn diagram': 0}"
A diagram in which the numerical values of variables are represented by the height or length of lines or rectangles of equal width is called?,sys,1,0.8,"{'bar graph': 4, 'horizontal bar graph': 0, 'horizontal graph': 1, 'vertical graph': 0}"
What opens two strands of dna?,ref,0,0.2,"{'adenylate': 2, 'chromosome': 0, 'helicase': 1, 'replication': 2}"
What opens two strands of dna?,sys,0,0.4,"{'helicase': 2, 'helix': 3}"
What come together to create continents and supercontinents?,ref,1,0.4,"{'islands': 1, 'microcontinents': 2, 'mountains': 1, 'volcanic sediment': 1}"
What come together to create continents and supercontinents?,sys,0,0.2,"{'largecontinents': 0, 'largecontinents and smallcontinents': 2, 'microcontinents': 1, 'smallcontinents': 2}"
Most hybrids are sterile because what genetic structures are not homologous and cannot pair during meiosis?,ref,0,0.0,"{'chromosomes': 0, 'phenotypes': 4, 'ribosomes': 0, 'zygotes': 1}"
Most hybrids are sterile because what genetic structures are not homologous and cannot pair during meiosis?,sys,1,1.0,"{'chromosomes': 5, 'mitochondria': 0, 'nucleoids': 0}"
"Vultures, raccoons and blowflies are examples of what?",ref,0,0.2,"{'consumer': 1, 'predator': 1, 'producer': 2, 'scavengers': 1}"
"Vultures, raccoons and blowflies are examples of what?",sys,0,0.2,"{'carnivores': 4, 'parasites': 0, 'predators': 0, 'scavengers': 1}"
What are classified by climatic factors and types of primary producers?,ref,0,0.2,"{'equivalent biomes': 0, 'fossil biomes': 3, 'old biomes': 1, 'terrestrial biomes': 1}"
