question,source,accuracy,difficulty,distractor_effectiveness
Which two major innovations allowed seed plants to reproduce in the absence of water?,ref,1,0.4,"{'bee and pollen': 0, 'root and pollen': 1, 'salt and pollen': 2, 'seed and pollen': 2}"
Which two major innovations allowed seed plants to reproduce in the absence of water?,sys,0,0.2,"{'seed and pollen': 1, 'spores and pollen': 3, 'spores and seeds': 1, 'spores and seeds and pollen': 0}"
Water can be broken down into hydrogen and oxygen gases by the addition of what?,ref,1,0.4,"{'demand': 1, 'energy': 2, 'mineral': 1, 'motion': 1}"
Water can be broken down into hydrogen and oxygen gases by the addition of what?,sys,0,0.0,"{'carbon': 1, 'energy': 0, 'nitrogen': 1, 'oxygen': 3}"
What anatomical feature is shared by all chordates?,ref,0,0.0,"{'botachord': 1, 'isochord': 3, 'laxchord': 1, 'notochord': 0}"
What anatomical feature is shared by all chordates?,sys,0,0.2,"{'notochord': 1, 'spicule': 4}"
"With wavelengths from 400-700 nm, what kind of light represents only a very small portion of the spectrum?",ref,0,0.2,"{'invisible light': 1, 'sunlight': 1, 'ultraviolet light': 2, 'visible light': 1}"
"With wavelengths from 400-700 nm, what kind of light represents only a very small portion of the spectrum?",sys,0,0.2,"{'infrared light': 0, 'radio waves': 3, 'ultraviolet light': 1, 'visible light': 1}"
"In humans, the only haploid cells are what reproductive cells?",ref,0,0.2,"{'dna and egg': 0, 'sperm and dna': 1, 'sperm and egg': 1, 'uteral and sperm': 3}"
"In humans, the only haploid cells are what reproductive cells?",sys,0,0.2,"{'egg': 0, 'ovary': 2, 'sperm': 2, 'sperm and egg': 1}"
Where is the spinal trigeminal nucleus located?,ref,1,0.4,"{'cerebrum': 1, 'medulla': 2, 'pons': 1, 'spinal cord': 1}"
Where is the spinal trigeminal nucleus located?,sys,0,0.2,"{'medulla': 1, 'nucleus': 0, 'ventricle': 4}"
The lithosphere is divided into a dozen major and several minor what?,ref,0,0.0,"{'crystals': 1, 'faults': 3, 'plates': 0, 'zones': 1}"
The lithosphere is divided into a dozen major and several minor what?,sys,0,0.0,"{'plates': 0, 'subatomic particles': 1, 'subduction': 1, 'subduction zone': 3}"
"During the first year after birth, what is a baby called?",ref,0,0.2,"{'fetus': 2, 'infant': 1, 'newborn': 1, 'toddler': 1}"
"During the first year after birth, what is a baby called?",sys,1,0.4,"{'adult': 2, 'child': 1, 'infant': 2}"
What are used to indicate the number of atoms of an element that are in the compound?,ref,1,0.6,"{'digits': 0, 'indices': 2, 'prefixes': 3, 'suffixes': 0}"
What are used to indicate the number of atoms of an element that are in the compound?,sys,0,0.0,"{'hydrogen': 4, 'nitrogen': 0, 'oxygen': 1, 'prefixes': 0}"
"Area, volume, and speed are all examples of what type of units?",ref,0,0.4,"{'calculated measure': 0, 'derived units': 2, 'fundamental units': 2, 'known units': 1}"
"Area, volume, and speed are all examples of what type of units?",sys,0,0.0,"{'derived units': 0, 'length': 2, 'mass': 1, 'weight': 2}"
Anything moving has what type of energy?,ref,0,0.2,"{'kinetic': 1, 'magnetic': 0, 'potential': 2, 'thermal': 2}"
Anything moving has what type of energy?,sys,1,0.6,"{'kinetic': 3, 'static': 2}"
A skydiver will reach what when the air drag equals their weight?,ref,1,0.8,"{'building velocity': 0, 'constant velocity': 1, 'ending velocity': 0, 'terminal velocity': 4}"
A skydiver will reach what when the air drag equals their weight?,sys,0,0.2,"{'horizontal velocity': 1, 'orizontal velocity': 1, 'terminal velocity': 1, 'vertical velocity': 2}"
What organs are considered the female gonads?,ref,0,0.2,"{'fallopian tubes': 1, 'ovaries': 1, 'testes': 3, 'uterus': 0}"
What organs are considered the female gonads?,sys,0,0.4,"{'ovaries': 2, 'ovary': 3}"
What is the adaptation that certain animals use to become less visible to predators and prey?,ref,0,0.2,"{'camouflage': 1, 'insulation': 2, 'skeletons': 2, 'speed': 0}"
What is the adaptation that certain animals use to become less visible to predators and prey?,sys,1,1.0,{'camouflage': 5}
What is another term for blood clotting?,ref,1,0.4,"{'adulation': 1, 'coagulation': 2, 'differentiation': 0, 'oxidation': 2}"
What is another term for blood clotting?,sys,1,0.4,"{'coagulation': 2, 'spontaneous generation': 0, 'spontaneous mutation': 2, 'spontaneous variation': 1}"
What do you call the study of how organisms interact with their environment and each other?,ref,1,0.4,"{'biochemistry': 1, 'biology': 0, 'climatology': 2, 'ecology': 2}"
What do you call the study of how organisms interact with their environment and each other?,sys,0,0.2,"{'ecology': 1, 'evolution': 4, 'genetics': 0}"
Childbirth usually starts when which sac breaks?,ref,1,0.6,"{'amniotic': 3, 'protein': 0, 'umbilical': 2, 'uterine': 0}"
Childbirth usually starts when which sac breaks?,sys,1,0.4,"{'amniotic': 2, 'amniotic fluid': 2, 'amniotic sac': 1}"
"What phenomenon, which is most important in small populations, occurs because the alleles in an offspring generation are a random sample of the alleles in the parent generation?",ref,0,0.0,"{'genetic DNA': 2, 'genetic code': 2, 'genetic drift': 0, 'genetic mutation': 1}"
"What phenomenon, which is most important in small populations, occurs because the alleles in an offspring generation are a random sample of the alleles in the parent generation?",sys,0,0.2,"{'genetic drift': 1, 'genetic mutation': 1, 'genetic variation': 1, 'random drift': 2}"
What is the term for when an embryo fixes itself to the side of the uterus?,ref,0,0.4,"{'bacterial': 0, 'exploration': 2, 'implantation': 2, 'parasite': 1}"
What is the term for when an embryo fixes itself to the side of the uterus?,sys,1,1.0,{'implantation': 5}
"When exposed to ultraviolet, some substances, such as minerals, glow in characteristic visible wavelengths, a process called this?",ref,0,0.2,"{'chemical reaction': 2, 'fluorescence': 1, 'pigment': 0, 'plasma': 2}"
"When exposed to ultraviolet, some substances, such as minerals, glow in characteristic visible wavelengths, a process called this?",sys,0,0.2,"{'absorption': 1, 'fluorescence': 1, 'reflection': 0, 'visible': 3}"
What disease occurs when the cell cycle is no longer regulated?,ref,0,0.4,"{'allergy': 1, 'cancer': 2, 'malnutrition': 0, 'schizophrenia': 2}"
What disease occurs when the cell cycle is no longer regulated?,sys,0,0.4,"{'cancer': 2, 'diabetes': 0, 'heart attack': 3}"
"If a lump of clay is dropped into water, what will occur?",ref,0,0.2,"{'Will break up': 3, 'Will dissolve': 0, 'Will float': 1, 'it will sink': 1}"
"If a lump of clay is dropped into water, what will occur?",sys,1,0.6,"{'float': 2, 'it will sink': 3}"
Nerve cells that sense touch are found mainly where?,ref,1,0.4,"{'brain': 1, 'lungs': 1, 'skin': 2, 'stomach': 1}"
Nerve cells that sense touch are found mainly where?,sys,0,0.2,"{'brain': 0, 'heart': 0, 'lungs': 4, 'skin': 1}"
What do concentric circles on a topographic map indicate?,ref,0,0.2,"{'a crater': 1, 'a forest': 1, 'a hill': 1, 'a lake': 2}"
What do concentric circles on a topographic map indicate?,sys,1,0.4,"{'a hill': 2, 'lake': 1, 'mountain': 0, 'river': 2}"
"Arthropods today have two unusual hox genes, both of which influence what?",ref,0,0.2,"{'compression': 0, 'motility': 1, 'reproduction': 3, 'segmentation': 1}"
"Arthropods today have two unusual hox genes, both of which influence what?",sys,1,0.6,"{""'development'"": 0, ""'developmental'"": 1, 'segmentation': 3, ""segmentation'"": 1}"
What are the little sacs at the end of the bronchioles called?,ref,0,0.0,"{'alveoli': 0, 'ganglion': 1, 'lung': 2, 'respiratory sacs': 2}"
What are the little sacs at the end of the bronchioles called?,sys,0,0.2,"{'alveoli': 1, 'carbon': 2, 'nitrogen': 1, 'oxygen': 1}"
How often should women perform a breast self-exam?,ref,0,0.4,"{'monthly': 2, 'quarterly': 3, 'weekly': 0, 'yearly': 0}"
How often should women perform a breast self-exam?,sys,0,0.2,"{'every 2 weeks': 4, 'every 4 weeks': 0, 'monthly': 1}"
"The spokes of what structures that distinguish saturn appear seasonally, with an origin as yet unknown?",ref,0,0.2,"{'craters': 2, 'moons': 1, 'rings': 1, 'satellites': 1}"
"The spokes of what structures that distinguish saturn appear seasonally, with an origin as yet unknown?",sys,1,0.6,"{""'spill'"": 0, ""'spins'"": 0, 'rings': 3, ""spokes'"": 2}"
"Circulating the air prevents ethylene from accumulating, and carbon dioxide inhibits synthesis of new what?",ref,1,0.4,"{'alcohol': 2, 'cellulose': 1, 'ethylene': 2, 'sulfur': 0}"
"Circulating the air prevents ethylene from accumulating, and carbon dioxide inhibits synthesis of new what?",sys,0,0.0,"{'ethylene': 0, 'hydrogen': 4, 'nitrogen': 1, 'oxygen': 0}"
What is a fiber that is found only in mammals?,ref,1,0.6,"{'feathers': 2, 'hair': 3, 'muscle': 0}"
What is a fiber that is found only in mammals?,sys,0,0.2,"{'fat': 1, 'fiber': 2, 'hair': 1, 'protein': 1}"
The sternocleidomastoid is the major muscle that laterally flexes and rotates what?,ref,0,0.4,"{'eye': 1, 'head': 2, 'knee': 0, 'tongue': 2}"
The sternocleidomastoid is the major muscle that laterally flexes and rotates what?,sys,0,0.0,"{'head': 0, 'neck': 4, 'shoulder': 0, 'spine': 1}"
What type of plants does human welfare depend greatly on?,ref,0,0.2,"{'ferns': 2, 'fertilizer plants': 1, 'mosses': 1, 'seed plants': 1}"
What type of plants does human welfare depend greatly on?,sys,1,0.6,"{'seed plants': 3, 'seedlings': 2}"
What forms when secondary alcohols oxidize?,ref,1,0.6,"{'chromosomes': 1, 'electrons': 0, 'ions': 1, 'ketones': 3}"
What forms when secondary alcohols oxidize?,sys,0,0.4,"{'hydrocarbons': 3, 'ketones': 2}"
What are cells without a nucleus called?,ref,0,0.2,"{'Monocyte Cells': 3, 'crustal cells': 1, 'heterogeneous cells': 0, 'prokaryotic cells': 1}"
What are cells without a nucleus called?,sys,1,1.0,{'prokaryotic cells': 5}
"Bones, cartilage, and what other thing make up the skeletal system?",ref,0,0.0,"{'ligaments': 0, 'lungs': 3, 'muscles': 0, 'organs': 2}"
"Bones, cartilage, and what other thing make up the skeletal system?",sys,1,0.8,"{'ligaments': 4, 'muscle': 1}"
"The hypothalamus is actually part of the brain, but it also secretes what?",ref,0,0.0,"{'acids': 3, 'electrolytes': 1, 'enzymes': 1, 'hormones': 0}"
"The hypothalamus is actually part of the brain, but it also secretes what?",sys,1,1.0,{'hormones': 5}
What disease characterized by the extreme swelling of the limbs is caused by infection with a type of roundworm?,ref,0,0.4,"{'elephantiasis': 2, 'fibrosis': 0, 'gigantism': 1, 'pulmonary edema': 2}"
What disease characterized by the extreme swelling of the limbs is caused by infection with a type of roundworm?,sys,1,0.4,"{'cancer': 1, 'elephantiasis': 2, 'heartworms': 0, 'parasitic': 2}"
"What is the study of water movement, including waves and ocean currents?",ref,1,0.8,"{'experimental oceanography': 1, 'physical oceanography': 4, 'theoretical oceanography': 0, 'thermal oceanography': 0}"
"What is the study of water movement, including waves and ocean currents?",sys,0,0.4,"{'physical oceanography': 2, 'sedimentation': 3}"
What part of the sperm contains the nucleus?,ref,0,0.0,"{'body': 1, 'head': 0, 'nucleus': 3, 'tail': 1}"
What part of the sperm contains the nucleus?,sys,0,0.2,"{'head': 1, 'nucleus': 3, 'tail': 1}"
There are many types of asexual spores. conidiospores are unicellular or multicellular spores that are released directly from the tip or side of this?,ref,1,0.4,"{'ganglion': 1, 'goychay': 2, 'hypha': 2, 'idioma': 0}"
There are many types of asexual spores. conidiospores are unicellular or multicellular spores that are released directly from the tip or side of this?,sys,1,0.6,"{'hypha': 3, 'spore': 2}"
What forms when nitrogen and sulfur oxides in air dissolve in rain?,ref,0,0.0,"{'acid rain': 0, 'acid snow': 0, 'carbon rain': 3, 'dioxide rain': 2}"
What forms when nitrogen and sulfur oxides in air dissolve in rain?,sys,0,0.2,"{'acid fog': 1, 'acid rain': 1, 'acid spray': 3}"
Where do mushrooms get their energy?,ref,1,0.4,"{'accumulating dead organisms': 1, 'decomposing dead organisms': 2, 'killing organisms': 2, 'producing dead organisms': 0}"
Where do mushrooms get their energy?,sys,0,0.0,"{'bacteria': 2, 'decomposing dead organisms': 0, 'fungi': 1, 'viruses': 2}"
What are the hormones that cause a plant to grow?,ref,0,0.4,"{'gibberellins': 2, 'pistills': 0, 'pores': 0, 'sporozoans': 3}"
What are the hormones that cause a plant to grow?,sys,1,0.6,"{'gibberellins': 3, 'growth hormones': 2, 'hormones': 0}"
The ileum is the last part of what digestive system organ?,ref,1,0.6,"{'esophagus': 2, 'large intestine': 0, 'small intestine': 3, 'stomach': 0}"
The ileum is the last part of what digestive system organ?,sys,0,0.2,"{'large intestine': 1, 'liver': 2, 'small intestine': 1, 'stomach': 1}"
What are the smallest structural and functional unit of all living organisms?,ref,0,0.2,"{'cells': 1, 'lipids': 2, 'neutrons': 2, 'proteins': 0}"
What are the smallest structural and functional unit of all living organisms?,sys,0,0.0,"{'bacteria': 3, 'cells': 0, 'fungi': 0, 'viruses': 2}"
"Clubfoot, also known as talipes, is a congenital (present at birth) disorder of unknown cause and is the most common deformity of what?",ref,0,0.2,"{'cranium': 2, 'genitals': 2, 'lower limb': 1, 'upper limb': 0}"
"Clubfoot, also known as talipes, is a congenital (present at birth) disorder of unknown cause and is the most common deformity of what?",sys,0,0.2,"{'foot': 1, 'leg': 1, 'lower limb': 1, 'spine': 2}"
"Somatic cells come from the body and are not what, like sperm or eggs are?",ref,0,0.2,"{'gametes': 1, 'organic': 1, 'spores': 0, 'toxins': 3}"
"Somatic cells come from the body and are not what, like sperm or eggs are?",sys,0,0.2,"{'cells': 1, 'gametes': 1, 'hormones': 2, 'proteins': 1}"
What forms when nitrogen and oxygen combine at high temperatures?,ref,1,0.6,"{'calcium oxides': 0, 'hydrocarbons': 2, 'nitric acid': 0, 'nitrogen oxides': 3}"
What forms when nitrogen and oxygen combine at high temperatures?,sys,0,0.2,"{'hydrogen': 1, 'nitrogen dioxide': 1, 'nitrogen oxides': 1, 'oxygen': 2}"
A diagram in which the numerical values of variables are represented by the height or length of lines or rectangles of equal width is called?,ref,1,0.4,"{'bar graph': 2, 'circle graph': 1, 'pie chart': 1, 'venn diagram': 1}"
A diagram in which the numerical values of variables are represented by the height or length of lines or rectangles of equal width is called?,sys,0,0.2,"{'bar graph': 1, 'horizontal bar graph': 1, 'horizontal graph': 3, 'vertical graph': 0}"
What opens two strands of dna?,ref,0,0.0,"{'adenylate': 3, 'chromosome': 1, 'helicase': 0, 'replication': 1}"
What opens two strands of dna?,sys,0,0.4,"{'helicase': 2, 'helix': 3}"
What come together to create continents and supercontinents?,ref,1,0.8,"{'islands': 0, 'microcontinents': 4, 'mountains': 0, 'volcanic sediment': 1}"
What come together to create continents and supercontinents?,sys,0,0.0,"{'largecontinents': 0, 'largecontinents and smallcontinents': 3, 'microcontinents': 0, 'smallcontinents': 2}"
Most hybrids are sterile because what genetic structures are not homologous and cannot pair during meiosis?,ref,0,0.0,"{'chromosomes': 0, 'phenotypes': 1, 'ribosomes': 3, 'zygotes': 1}"
Most hybrids are sterile because what genetic structures are not homologous and cannot pair during meiosis?,sys,0,0.2,"{'chromosomes': 1, 'mitochondria': 2, 'nucleoids': 2}"
"Vultures, raccoons and blowflies are examples of what?",ref,0,0.0,"{'consumer': 1, 'predator': 2, 'producer': 2, 'scavengers': 0}"
"Vultures, raccoons and blowflies are examples of what?",sys,0,0.0,"{'carnivores': 4, 'parasites': 0, 'predators': 1, 'scavengers': 0}"
What are classified by climatic factors and types of primary producers?,ref,1,0.4,"{'equivalent biomes': 2, 'fossil biomes': 0, 'old biomes': 1, 'terrestrial biomes': 2}"
